"reviewerID"^"productID"^"positiveVotes"^"negativeVotes"^"reviewText"^"ratingGiven"^"reviewTime"
MissKaitlyn, ^35394798^2^0^"This book made me laugh and cry. I finished it in 4 days! I loved it a lot. It's really a good story. Definitely one of my new favorite books!"^5^May 15, 2013
PASTEX, ^35394798^2^1^"Very good"^5^January 4, 2015
GrannyCPPO, ^35394798^2^0^"This was a very good book and for a hard cover book it is a great value."^5^June 3, 2014
suewho42, ^35394798^1^0^"I got this book for my granddaughter for Christmas and she absolutely couldn't put it down!"^5^December 14, 2013
Choward, ^35394798^1^0^"She enjoyed reading it in school. So I thought she would like a copy of her own."^5^October 10, 2015
erinmm, ^35394798^1^53^"I went into this thinking it was going to be clean, written by a Christian and all. I was mistaken and that's all good, we all have different views about what a sin is and all of that. So, that was surprising to me, but the way the book was written...It was horrible. The characters weren't very believable, their conversations didn't make sense a lot of the time. I have a good friend who had Cystic Fibrosis and at this moment is dying. In ICU, barely hanging on. So that the girl complained about not remembering what it felt like to have working lungs really upset me. She did at one point have healthy lungs. I suppose if you don't know someone who has been worse off than the characters or you like books simply because the majority of people are amazed by them (50 Shades, Twilight...) then you might like this one too."^1^February 14, 2014
hcram, ^35394798^1^0^"Great price for hardback, cheapest I have found online."^5^April 5, 2014
KellitsQueen1, ^35394798^1^1^"Bought this book for my teenage daughter's summer reading. Great value, and quick shipping. She has finished reading it and now looking for another one to purchase."^5^July 8, 2013
suuuuzane, ^35394798^1^0^"Amazing book made me smile laugh and cry. The quality is great and this is a great price, totally recommend to everybody."^5^June 28, 2013
Amanduhhh, ^35394798^1^0^"This book was inspirational. I loved it. It brought tears to my eyes, yet it was funny and sweet with lots of charm. I will never forget this book as it gave me a different aspect on things. I suggest this to anyone looking for an amazing book, this is surely something you NEED to read. This is now my favorite book and I cherish it."^5^June 9, 2013
1234happyfeet4321, ^35394798^1^0^"I love this book so so much. It is a teenager-adult book. So......it is not for children.

BEST BOOK EVER!!!!!!"^5^March 6, 2014
Goodreads12, ^35394798^1^0^"I got this for my daughter, who usually has a hard time getting into books and hates to read. She can't put it down! I definitely recommend this book."^5^May 14, 2014
Nonni7, ^35394798^1^2^"Purchased book for my Grandson. It was a mandatory reading assignment from school. He read the book in one day and enjoyed it very much."^5^July 25, 2013
reader4890, ^35394798^1^0^"Love this book"^5^April 15, 2014
TiffanyVsWorld, ^35394798^1^0^"I thought this book was going to be predictable. To my surprise it was completely the opposite, Every page contains so much vivid details. I would strongly urge the world to read it!"^5^March 14, 2014
RoseLynnMarie, ^35394798^1^1^"Wanted to read the book before I saw the movie!! Totally worth it!! Great book...keep the tissues close by!!"^5^September 22, 2014
1deerhunter1, ^35394798^1^1^"this item was not available IN OUR WALMART. we had seen it in another for a much higher price than the online price in a far away walmart. it pays to check online for your purchases. this is the second time over the Christmas gift season that we found an item much less online than we could have bought it in the store. and going in to pick it up is no hassel. we shop walmart often anyway (who doesn't). they notify you via text and email the progress of your order, so you know when, where, and so forth."^5^January 5, 2014
PEACE2215, ^35394798^1^0^"MY DAUGHTER LOVES THE BOOK AND RECOMMENDS IT TO YOU ALL"^5^June 29, 2014
Flowergirl08864, ^35394798^1^0^"I did not buy that book for myself.it was a gift for a girl down the St.who would not have gotten any presents for Christmas,except the gifts I bought her,was two books,and a pack of colored markers."^4^January 1, 2015
ilovebooks12, ^35394798^0^3^"the book is awesome. i cried then laugh i like how it ended. im upset about them not being together but when she goes i think they will reunite john green is now on my fav author list"^5^March 23, 2014
VDW10, ^35394798^0^2^"I have only seen the movie have not read the book yet I expect the book to be a little more in detail of what really happened."^5^August 7, 2014
huntersmom, ^14902777^1^0^"I couldn't put this book down!! I am looking forward to reading more books written by her!!"^5^June 21, 2011
karen, ^532221^2^0^"The book is exactly as was described in perfect condition, and received earlier than expected. My son had to buy children's books for a College Children's Literature class. Would recommend this book"^5^February 7, 2015
pinkpeekaboo, ^532221^2^1^"Most teachers recommended and awarded children must have!"^5^March 21, 2014
deneski, ^532221^1^15^"I was excited to buy this book because it is a Caldecott winner and has received numerous accolades. The story is about a boy who is sent to his room because he disobeys his mother. While missing his dinner, he dreams up conquering and leading a land filled with monsters. While having fun, the smell and lure of his dinner brings him home. The illustrations are lovely. As a mom of two girls, it is not a winner at our house."^3^January 11, 2012
DrSeussLover, ^454983^9^0^"I absolutely love this book! The lessons it teaches are so important. I buy this for all my friend's kids and they love it."^5^March 1, 2010
Gillian77, ^454983^4^0^"The Lorax is the most impressive and meaningful of all the Seuss works. It teaches so many universal lessons about regret, greed, consequences, redemption and hope. It teaches children to respect the earth and that each person is responsible for the environment. I read this to my children every chance I get. They sit completely engrossed every single time. The other Seuss works are wonderful. The Cat in the Hat, Green Eggs and Ham, Horton, etc. are wonderful stories of imagination and friendship. Lorax however takes a more poignant stance that the others don't in my opinion and this remains my favorite Geisel creation ever."^5^January 14, 2012
MCIF7, ^454983^2^0^"Bought this for my granddaughter's Birthday and she immediately started reading it. She loved it. She's a new generation of Seuss converts and I'm delighted!!!"^5^February 7, 2012
reganmd, ^454983^1^0^"Everyone knows the story, especially with the new movie out. You need this for your kids or grandkids. Price is cheaper than anywhere else. Site to store is so simple and perfect."^5^April 17, 2012
Vina, ^285963440^1^0^"Smaller than expected. Fits comfortably in palm. Beautifully decorated and detailed. As a massive fan of the series, I am happy with this item. I don't even need the stickers."^5^January 12, 2019
jmart311, ^2134835^4^0^"i had this book when i was a little boy. it was one of my favorites. now to find it and share it with my 19 month old is great. plus i bought it for less than 3 dollars."^5^January 11, 2009
Mag7456, ^2134835^2^0^"I have been reading this book for 33 years now to many children. I bought this as a gift for my niece's new baby since it was her favorite book as a small child. I have never found a child that did not love this book! Just be ready to read with emphasis, Grover yells in this book, so you should too."^5^June 28, 2011
Ladybugluv, ^2134835^1^0^"I had this book when I was a child and loved it. My son is 2 yrs. old and can't get enough of this book. We read it at least once a day."^5^July 13, 2008
WalMartha, ^2134835^1^0^"Grover is wonderful, both for a child as well as for grownups. Spend time reading this book with your child and you'll both have a marvelous time finding out how (un)scary the Monster at the End of the book can be!"^5^April 3, 2009
TheMarbs, ^2134835^1^1^"I received the book but the cover was much smaller then the pages. The pages hang about 4 millimeters past the cover."^2^May 30, 2010
IDScot, ^43187352^1^0^"Lots of great looking recipes. Haven't tried them yet, but having used recipes from America's Test Kitchen/Cook's Illustrated since 1999, I know that they always work well and are well-written and researched."^5^March 9, 2017
sam, ^56176619^9^0^"The book is a eye opener to challenge oneself to be better"^5^February 26, 2018
ReadingTeacher, ^1168780^3^0^"A great first time at school book! This book would be great to read aloud on the first day of kindergarten!"^5^August 14, 2007
5ark, ^1168780^2^0^"My great nephew loves it.... he moved from another state and started kindergarten a week after everyone else....really helped him adapt."^5^September 3, 2014
rachiti, ^47876712^11^1^"If you're looking for a cookbook with recipes that include one or two items you use from your canning supply then this book is for you.  If you're looking for weird and wonderful (debatable) twists on your tried-and-true favorites then this book is for you.  If you're looking for a book with a handful of meal-in-a-jar recipes then this book is for you.  If you don't mind having to reheat your pie filling after you've dumped it out to make a pie, then you guessed it...this book is for you.  

I, on the other hand, was looking for a good basic canning guide with lots of recipes.  I already know how to can but it's a pain looking up the latest safety guidelines etc. for tomatoes or trying to find a resource I trust for things like pie filling using cook-type clear gel (so you don't have to heat the filling up and add thickener when it's time to use it).  Alas, this was not the book for me as it tweaked basics like tomato juice and omitted any alternative to cornstarch as a thickener for pie filling.  It did include a good bone broth recipe...and a handful of basic charts for canning things like pears or green beans, so it wasn't a complete waste.  I just wish they had included traditional recipes alongside their 'tweaked' ones so that I wouldn't have to keep looking for some of the basics time and again."^3^June 2, 2016
lilly, ^47876712^3^0^"A lot of the recipes are for food that you can prepare with what you have preserved.  Not recipes in regards to canning th e food.  Didn't want that kind of recipe book."^3^October 5, 2016
chuck1948, ^47876712^1^0^"I have already made three recipes from the book and have three more ready to start later this week. This is a wonderful book, even had recipes for using some of the items you can up."^5^July 3, 2016
Valarie, ^47876712^1^0^"The Ball website has just as much useful info, maybe more, specifically about canning. This book is really all about recipes. There is a tiny section in the front for technique, but most of the rest is recipes."^3^October 29, 2017
Gootee, ^23408280^2^0^"We ordered this book for our one & a half year old nephew! He loves the movie & as soon as he opened the book, that was the only gift he cared about! The pictures are amazing!!! Very well put together!"^5^January 4, 2015
DoARandomActOfKindness, ^14702394^7^2^"My 10 year old son likes to draw but is not an artist. He loves the How To Draw books and this one has easy to follow steps."^5^December 26, 2013
aroy, ^14702394^1^2^"She hasn't got it yet for Christmas"^5^November 16, 2015
Eggster, ^14702394^1^0^"I bought this for my 7 year old granddaughter who wanted drawing items for Christmas. She sat at the table and started drawing, following the step by step pictures - her pictures were amazing! This is a great book for beginners!"^5^December 27, 2015
ncgraham, ^659358^4^0^"Here, ladies and gentlemen, we have a classic example of the infamous 'sophomore slump.' Harry Potter and the Chamber of Secrets cannot, unlike its predecessor, rest its laurels on J. K. Rowling's world-building and the charm of the characters. We have already met Harry, Ron, Hermione, and the rest of the cast. We have already had the delightful experience of discovering Hogwarts for the first time. Now it was up to Rowling to ratchet up the intensity of the series either by increasing the stakes or delving more deeply into Harry's psychology. She doesn't do nearly enough of either. I suppose that, from an objective perspective, the stakes are a little higher. Evil not only threatens the world of Hogwarts in this book: it touches it, leaves a mark on it. The Chamber of Secrets (like the Stone of the preceding book, the exact nature of the Chamber is kept a mystery for much of the story) is opened somewhere within the school's walls, and students are found petrified in the hallways. Yet in spite of all this, I didn't feel there was as much at risk as in Sorcerer's/Philosopher's Stone. I never doubted that there would be a cure for a petrifaction, and knew that the threat itself would eventually be eradicated. So the danger here really isn't much more than a long nap, is it? I didn't think there was anything in here to match the Forbidden Forest chapter for suspense and thrills. One of my main complaints about the book is the tedious rehearsal of everything that happened in Sorcerer's Stone during the opening chapters (and I do mean everything). I'm sure it's useful for those who somehow missed the first book, or hadn't read it in awhile, but for those who are coming Chamber it right off of Sorcerer's Stone, the repetition is unnecessary and irritating. I'm not especially fond of the new characters Rowling incorporates here, either. Gilderoy Lockhart, the new Defense Against the Dark Arts teacher, is occasionally hilarious in his egocentricity ('my secret ambition is to rid the world of evil and market my own range of hair-care potions'), but mostly, he's just annoying. The Harry Potter fan club nonsense is annoying. Dobby is certainly annoying. Of the new characters, Lucius Malfoy makes for an excellent 'surface-level' villain, and it's nice to read more about the Weasleys; I especially like Mrs. Weasley. It would have been nice to have seen a little more clearly into Ginny's mind, considering the part she plays in the plot, but I suppose that would have been outside the compass of the narrative. This is still an engrossing read-I polished it off in half a day-but I would only recommend it on account of what precedes and follows it. It's still good ... just not as good."^3^May 30, 2011
silenceiseverything, ^659358^4^0^"Harry Potter and the Chamber of Secrets seems to be the least favorite book of many HP fans. However, for many years The Chamber of Secrets was my second favorite book (this was before I read Deathly Hallows and followed my other favorite The Goblet of Fire). There's just something about it that's so captivating, a bit moreso than The Sorcerer's Stone. I think my love for The Chamber of Secrets stems from the fact that this is the first time we get an in-depth introduction to the elder Weasleys. In fact, I think the chapter where Harry goes to the Burrow might be my FAVORITE chapter out of all seven books (or at least my favorite 'fluffy' chapter). Mr. and Mrs. Weasley are just really great characters and so my love for that chapter knows no bounds. Of course, The Chamber of Secrets also holds my LEAST favorite chapter out of all seven books: Nearly Headless Nick's Deathday Party (I can totally see why it was excluded from the movie). It's just such a boring chapter. I do like St. Nicholas, but mostly in small increments. Devoting a whole chapter to him, though, is not my idea of fun. I also loved the whole rivalry between Godric Gryffindor and Salazar Slythering. I found it fascinating how Slytherin only wanted 'pure' bloods in the school and didn't want any Muggle-borns in (there has to be some allegorical meaning behind THAT). Plus, I remember reading the line 'The Chamber of Secrets has now been opened. Enemies of the heir, BEWARE' and literally getting chills on my arm (I'm a bit weird that way). Oh and let's not forget the inclusion of two very lovable characters: Dobby and Gilderoy Lockheart. There's no need to go in to why Dobby is loveable (he's sweet, loyal, and he's so easy to sympathize with), but Lockheart needs a teeny bit of explaining. He's hilarious. That's it. That's the only reason why I love him. Sure he has a big head and thinks he's God's gift to the wizarding world, but again, he just has such fantastic one-liners ('celebrity is as celebrity does' and my personal favorite 'It's like magic!'). So, yes, I love Harry Potter and the Chamber of Secrets. It's always one of the books out of the series that I look most forward to reading. But, let's face it, I look forward to reading ALL of the Harry Potter series."^5^May 6, 2011
MidnightTears, ^659358^3^0^"Again, J. K. Rowling brings to life the wizarding world. Her writing matures to fit Harrys age here, and this is a plesant change. Once again Harry is trying to find his place in life, after meeting the one that has caused so much pain and suspecion at the end of Harry Potter and the Sorcerer's Stone. Ron and Hermione mature right along with Harry, and we find the three-some unraveling another mystery. This time, the person caught in the middle is a loved one! The end wraps up the storyline well, still leaving the reader waiting for the next book. I'll give this 3 1/2 out of 5 stars. The writing is still a bit young, the book still a slow read. However, there is a promise that Rowling might just be writing the books to reflect Harry's age. If so it will by lovely to watch this story evolve. I say, 'have faith, keep reading.'"^4^June 25, 2009
marialondon, ^659358^3^0^"It had to be five stars...because how else can you rate a book (or the whole series) when you can't seem to stop reading, from the moment the book starts until the last page...After finishing (in one sitting) the first book in the Harry Potter series, I ran out to buy number two, which I also read as quick as possible. The characters that I came to know & like in the first book were all there (Harry, Hagrid, Hermione & Ron), the humour was there, & of course the mystery was there...culminating in an interesting & unexpected ending. If I absolutely HAD to look for a flaw in book number two, the only thing I'd say is that it's not that different from book 1. And therefore it doesn't take you so much by surprise as the first one does. The third book in the series (The prisoner of Azkaban) is, I believe, much better than the first 2 books. But anyway: these are all details: the point is that the Harry Potter books are clear, pure fun & even if one is a little better or a little worse than the other, all in all, the four books (up till now) are all very worth reading."^5^June 30, 2009
stephenwhitt, ^659358^3^0^"I enjoyed all the Harry Potter books. I chose to add this book to my library because it has what I think is the most significant quote in the series. Dumbledore says to Harry, 'It is our choices that show who we truly are, far more than our abilities.' I hope someday to write one sentence with that much truth."^4^June 29, 2009
57andholding, ^659358^3^0^"best set of books ever. my daughter needed two books to complete her set. got this for christmas half price from everyone else and fastest shipping"^5^December 27, 2008
anterastilis, ^659358^2^0^"I remember, from the first time around, that I didn't really like this book. I think that it is my least favorite Harry Potter book, actually. But that doesn't mean that it's bad by any means. Harry is back at Hogwarts for his second year. There are things that I really liked about this book: I thought Tom Riddle's diary was pretty cool, I liked the further development of Dumbledore as a pretty cool guy and of Lucius as a pretty bad dude, I LOVE the Flying Ford Anglia. I don't so much like Dobby, what they find in the forest, or the new DADA professor. I got sick of Colin pretty quickly, and I didn't really enjoy the save-the-girl plot device used...well, both with Hermione AND Ginny. There's also a lot of self-flagellating in this book, both from Moaning Myrtle and Dobby. It got a bit old. But I digress. We get to learn more about Harry, the school, the Malfoy family, the Weasleys (oh, how I want to have a Burrow of my own!), Tom Riddle, the wizarding world: stigma of being a mudblood, what Mr. Weasley does, all that good stuff. I'm okay with this being a link between books one and three - and I am still looking forward to what comes next."^3^February 24, 2009
frugalmomandgrandma, ^659358^2^0^"Hardback books are the best buy for the money!!!"^5^August 5, 2010
bjanecarp, ^659358^2^0^"Today I decided to review JK Rowling's second book in the Harry Potter series, Harry Potter and the Chamber of Secrets. Harry Potter faces all the school things a muggle-born boy might only, of course, Of course, Harry is anything but normal. As an infant, his head is scarred by Voldemort's death curse, which nearly destroyed the Dark Lord. Now the boy is a twelve-year-0ld wizard in his second year at Hogwarts School of Witchcraft and Wizardry. In this book, Rowling introduces a division in the wizarding world, between those who believe wizards should come from wizard-only ('pureblood') families, and people who accept the wizards from muggle-born parents. This concept forms the foundation for much of the plot for the next 6 novels. Lord Voldemort and his followers have done much over the years to impede muggle-borns (who they derisively call 'mudbloods') in every way possible. The followers and descendants of Salazar Slytherin are noted for their hatred of muggle-borns wizards. The crux of the matter is this: where does Harry belong? He was almost placed in Slytherin house. He is a Parselmouth, a wizard who can communicate with snakes, which is an extremely rare ability, noted as a gift possessed of Slytherin. Somewhere beneath halls of Hogwarts is the fabled Chamber of Secrets, guarded and unseen by Slytherin's monster. Harry, who knows little of of his own family, is terrified he is Slytherin's heir, and is suspected of initiating the attacks on muggle-born students throughout the school. Harry struggles with who he is, much as we do. Are we beings who are controlled by nature, or by the choices we make? At the height of Harry's self-doubt Dumbledore insists that 'only a true Griffindor could have pulled [Griffindor's sword] out of the hat.' Despite this, the story doesn't read as a morality tale. It is filled with action and, truth be told, reads more as a school whodunnit. The reader is constantly asking, 'Who is the Heir of Slytherin?' and 'Who or what is petrifying the students?' This in itself isn't a surprise. Plenty of other novels make the reader ask those questions. The difference is this: JK Rowling makes us care about the answers. The book is punctuated with humorous anecdotes of the eccentric Defense against the Dark Arts instructor, a few wild and gripping quidditch matches, and of course the grudge between Harry and his Slytherin-house nemesis, Draco Malfoy. Rowling's writing is, once again, taut. She seldom uses frivolous words and phrases. I particularly appreciate this of her. Nothing is discarded or throwaway in her writing. Forgotten characters from the series's first book resurface a half dozen novels later. A seemingly innocuous mention of a potion or spell at the beginning of a book proves to be extremely important later in the same story. It is appealing to me, both as a writer and a reader, to see how she is not frivolous with words, characters, and most especially, the Magical World she's created. That said, Her characters are pitch perfect. We remember what it's like to be twelve, and despise someone in school. We remember what it's like to have a best friend who's a girl, to whom we have no romantic consideration. We remember loving, and hating, and thinking too severe, any number of teachers. At that age, we notice girls with frizzy hair and large front teeth. We think puking up slugs is the height of comedy. Not only can Rowling write, but she has complete mastery over every situation in her novels. The only downside I can think of is the Scholastic (American) edition of the novels: I despise Mary Grandpré's art, and can hardly stomach these covers. As appealing as the novels are, I have to be honest: it's one time when the cover nearly made me judge the book. The Chamber of Secrets is not just for children. It's exemplary in every way. However, the cover made me think it was written for eight-year-olds. After seeing Grandpré's covers, I expected a novel that read in couplets like 'Humbledy bumbledy diggledy pum / Draco the Malfoy is silly and dumb.' Gods be thanked, I was wrong, and thrilled to admit how wrong I was... Kudos to her for an exemplary second novel. Of course, I've read the other five, and will review each in turn. Five stars of five."^5^September 22, 2011
pluckybamboo, ^659358^2^0^"For a long time this book was my favorite book of the series. The mystery slowly unravels and the new magic and characters make this book a wonderful installment in the series. It has an interesting and creative play on racism. Rowling brought the very present issue of not everyone being equal into her Harry Potter fantasy in a way that children and adults can really understand and appreciate. Certainly this novel is a little bit darker than the first, but it's not by much. And, after all, there has always been two sides, good and bad, black and white, to magic--and to life. So many elements of this story are relevant for today. Ginny's insecurities attending a new school, the feeling of not belonging due to circumstances beyond your control, loyaty to friends, issues of abandonment....they are all here in the Chamber of Secrets. The end of this book always made me want to jump out of my chair and cheer!"^5^June 11, 2009
juju1220, ^659358^2^0^"I fell immediately fell in love with this authors use of words and captivating story line and amazing characters! This was the second year of Harry's adventures at Hogwarts school and the plot thickens as the pages are turned. Full of wonderful new characters and twists and turns. J.K Rowlings work has given young readers around the world a key to the joy of reading! My favorite part of the book was near the end when Harry and his friends figured out the ordeal behind the chamber of secrets and who was attacking the students at Hogwarts. Moaning Myrtle and her bathroom pathway and Harry's ability to beat 'Tom Riddle' aka Voldermort was clearly a demonstration of remarkable fantasy talent written by this author. Appropriate for all children who love to read and follow Harry in these wonderful tales!! Wonderful!! Can't wait to read the third and watch the movies:)"^5^May 31, 2011
bluejay5269113, ^659358^2^0^"in the second book of the Harry Potter series, the character Voldemort, or Tom Riddle, is greatly developed. in the beginning, the reader doesn't know that Lord Voldemort and Riddle are the same person, and you may even start to believe the Riddle is a protagonist, working for the greater good. but this round character will soon have you hating his guts, as he easily betrays Harry, and nearly kills Ginny. J.K. Rowling defiantly does a great job writing this character."^4^November 19, 2009
bardsfingertips, ^659358^2^0^"This was a fun read, very much like the first book only with a greater span on the introduction of characters and more of Harry Potter's past in relation of what-the-hell-is-going-on. I had one issue with this book, and this is a common thing new writers often suffer from. When writing, authors always want to improve on the previous novel. In this case, Rowling tried to expand on the number of events going on with Harry & his cohorts. The issue here is she tried to do that without expanding too much on the number of pages; so all of the scenes are shorter, choppier, and essentially rushed. As this is only her second publish book, this is not her fault. I have talked to other readers of the series, and they tend to agree with each other that this is the weakest book of the series and that it gets much better with the third. We shall see."^4^July 6, 2009
magemanda, ^659358^2^0^"Harry has had a miserable summer. None of his friends have written to him and he wonders whether Hogwarts and the world of wizardry that he discovered the year before is just a dream. Four weeks before he is due to return to school he has a visit from Dobby the House Elf who warns him away from returning to Hogwarts. And so we embark on another year at Hogwarts and another mystery - this time involving the Chamber of Secrets, of the title. I still thoroughly enjoyed this book, but not quite as much as the first. The main reason for this was the clumsy need to recap that Rowling displayed. The worst instance was when Colin and Harry are walking to the Quidditch pitch and Harry has to explain how it all works - it isn't completely unforgiveable since Colin has only just started at Hogwarts, but I felt it was superfluous nonetheless, and this was not the only instance. My other reason for the half star being dropped was Gilderoy Lockhart, a very tiresome character who boasts constantly about his achievements. I can see how some people might regard him as humourous but I begrudged any of his 'screentime' and wished he hadn't been introduced. In this book the fright factor is increased. There is a spine chilling scene in the Forbidden Forest, especially if you are not that fond of spiders, and I still have nerves when Harry faces off against Tom Riddle and he reveals who he actually is. Some younger readers might well be scared by some of the moments in this story. Once again, the characters are fleshed out fantastically, even minor characters such as Lee Jordan (who commentates the Quidditch matches in a very entertaining manner). All of them are extremely memorable and, even in just this second book of the series, very familiar to the reader. It is a tribute to Rowling's writing of these characters that I never mix up my Professor Sprout with my Professor Flitwick - each of the people who roam the wizarding world have their own characteristics and personalities. The little details also charmed me. I love the fact that the students have to turn in essays of a certain length in inches on their rolled parchment, rather than word count or pages. I enjoy the Dickensian element of the story - the quills for writing, the clothes and robes. The descriptions of the feasts are unbelievable - they make you wish you could be transported to eat there. This is not my favourite of the seven in the series for reasons detailed above, but it is still a great read!"^5^October 5, 2009
crazy4reading, ^659358^1^0^"I love the Harry Potter books and decided to re-read them all since the very last movie was released. I hope to finish them all by the end of this year (2011). I still enjoy this book after reading it for the 5th time or more. The Chamber of Secrets is where we meet many more characters such as Ginny, Colin, Gilderoy Lockhart and more. You learn about phoenixes and their wonderful loyalty and abilities. You also learn more about Lord Voldemort and exactly who he is. This is who Harry meets in the Chamber of Secrets, when he goes to rescue Ginny Weasley. I still find myself comparing the book to the movie even now. Somethings I enjoyed being added to the movie and somethings I missed not being in the movie. I know I will be reading these books for years to come."^4^August 30, 2011
D.Holliman, ^659358^1^0^"What I love about Harry Potter is that it pulls readers instantly into a world that is not unlike their own, yet it has this fantastical element to it. Rowling takes ordinary things like banks, shops, and schools and turns them into magical and wondrous places. Every book in the series ends with you wanting to read the next book in the series. She uses Harry as the reader's guide in asking questions and helping us learn not only what they are in the muggle world, but also what it is in the magical realm. This book does an excellent job discussing vanity, racism, and how our choices reflect who we truly are. Rowling really ties her themes together so that you can't really discuss one of them without discussing the others. Yet it does it in a way that is still interesting and escapist."^5^June 8, 2009
Theamwriter, ^659358^1^0^"This is the second book in the Harry Potter series. I just love the world that J.K. Rowling has created for this series. I love the characters and the things that she puts them through. The way that she has set up the series with each book being a different school year. I love that you can grow up with the characters. In this book, Harry Potter is in his second year at Hogwarts and he finds that he has the ability to talk to snakes (due to a connection with Voldemort). In this book Harry Potter and his friends must figure out who or what is petrifying all of the students one by one. In the end he must save Ron's little sister Ginny from the Basilisk, and Tom Riddle. I highly recommend this book to anyone and everyone who read the first Harry Potter book and who likes witches, wizards and magic in their stories."^5^May 6, 2011
cristomac24, ^659358^1^0^"Much scarier than the 1st."^4^August 23, 2009
unlikelyaristotle, ^659358^1^0^"This was my favorite Harry Potter book. I'm truly sad that the series are over. There will only ever be seven Harry Potter books!!! Rowling has a wonderful knack for storytelling. I love how everything seems so impossibly mysterious at the beginning, and it all ties in at the end. One thing I always wondered about the wizarding world was why would they celebrate Christmas? Lol, I don't know why I just assumed witches and wizards would be Wiccans instead and follow more wiccan rituals? Hmmm... In any case, I just love the trio: Harry, Hermione and Ron, I love the strong friendship that holds them together. And of course Dobby the house-elf!! Such a cute and sometimes infuriating little creature! I have a strong feeling that these books in the years to come is going to create cults like the LOTR ones!!! I'd join :-D"^5^August 17, 2009
Lindsey_M, ^659358^1^0^"I love it! Every book is so interesting because the reader is being introduced to the magical world the same time Harry is. Anything could happen."^5^June 22, 2010
jamesgeiselhofer, ^659358^1^0^"In harry potter and the chamber of secrets, harry is back and ready for his second year at Hogwarts school of witchcraft and wizardry. Shortly after Harry gets there people are getting paralyzed. This could only mean one thing; the chamber of secrets has been opened. Harry is the only one who speaks parlestongue so he must be the heir of slyterin who made this chamber and only his heir can open it. Harry goes to the chamber after Ron's sister Ginny is taken and defeats a balsik, and tom riddle aka lord Voldemort. Harry has save Hogwarts. This book was really good. It deserves 5 out of 5 stars. The story-line was interesting and kept you hooked till the end."^4^October 19, 2010
AwXomeMan, ^659358^1^0^"The second adventure for our hero Harry Potter. This one lets us learn a little more about Voldemort's past. The Chamber of Secrets is opened and students are being attacked by something within it. Apparently the heir of Slytherin has returned and opened the Chamber. Harry and his friends must find out who the heir is and stop them from attacking students before it's too late. Although this is the second book in the series it was actually the first one I ever read. This is the book that got me into the series in the first place. Just as with the first book in the series I would give this book to any children who have started reading chapter books."^5^December 11, 2009
truncoxx, ^659358^1^0^"As always, I loved this book in the series of Harry Potter. It brings the wizarding world back into our lives. I love the mystery and suspense in it but I also love how I can get lost in its made up world. And I always somehow end up wanting to live there. The particular story this time around is about a chamber of secrets left by the creator of Slytherin. It has some insight into the past of some fellow Hogwart teachers and students."^5^August 9, 2009
PuffyBear, ^659358^1^0^"In this book Harry discovers the chamber and secrets. When Harry discovers Tom Riddles Diary he asks Tom about the Chamber of Secrets. Strange things happen around the school. Harry and his friends discover that the monster that's doing all this is the monster of Slytherin, the Basilic is unleashed from the chamber of secrets. When the Basilic Captures Ginny Weasley Harry has to go into the chamber of secrets and face Lord Voldemorts old self."^5^January 27, 2010
cristomac24, ^659358^1^0^"Much scarier than the 1st."^4^August 23, 2009
SanoChi, ^659358^1^0^"Harry Potter, the golden boy in Hogwarts, is accused of trying to kill people. Through the darker sequel from the series first book, Harry goes through another school year, breaking many rules, to try and clear his name. This book goes back to the first book way too much, giving a paragraph or two every ten pages or so saying who someone is, as if no one read the first book before. Nothing new is really added either. A couple new students and a secret room. That's more or less about it. Not the best book in the series, but still worth reading if you want to read the series."^4^May 8, 2010
elizacats, ^659358^1^0^"This book won several awards: Noble Children's Book Best Books for Young Adults Smarties"^5^August 3, 2009
Pool_Boy, ^659358^1^0^"Good story, quick read. Fun."^4^October 5, 2009
harpua, ^659358^1^0^"I enjoyed Chamber of Secrets much more than the first Harry Potter novel. I had already seen the movie (many times I'm sure as my kids love the Harry Potter films) so I knew the basic plot and I don't think that the movie drifted too far from the novel. There may have been a few minor things in the books that you didn't see in the movie, but to be honest, I really can't name one. The pacing on this one improved immensely from the first novel and this one was hard to put down. If I was new to the Harry Potter world, the first book may have kept me from reading further, but this would keep me moving on."^4^August 22, 2009
beckykolacki, ^659358^1^0^"The second book was quite scary the first time I read it, at age 12. The monster in this book is very frightening, and this isn't just a kid's novel. One of the great things that balances out the seriousness of Chamber is the humor in it. Professor Gilderoy Lockhart has me laughing out loud at almost every he says, no matter how many times I read this book."^5^October 2, 2010
Waiter22, ^659358^1^0^"Harry Potter and the Chamber of Secrets is the second book in the Harry Potter series written by J.K. Rowling. This book picks up where the first book left off. Harry gave the Philosophers' Stone to Dumbledore and returned back to live with his aunt and uncle for the summer. Just before it was time for Harry to return back to Hogwarts, Harry met a house elf named Doby. Doby warned Harry Potter not to go back to Hogwarts because something bad would happen to him. After Doby's warning a series of bad things did begin happening to Harry and other students at Hogwarts. Students start getting attacked in the Castle and unless Harry and his friends, Ron and Hermione, can find out how to stop the attacks then Hogwarts will be closed down forever."^5^January 22, 2011
